condition_tag,case_label,experiment,condition,cluster,model,participants,k,silhouette,silhouette_grid,stimulus1,stimulus2,stimulus3,stimulus4,stimulus5,stimulus6
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,PCE,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster0,PEC,8,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,CS_STRG,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,CS_STRC,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",59.35625406794258,20.35537233600097,4.0,66.07692307692308,34.665873576721786,22.040019889123514
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,CS_SS_STRG,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,CS_SS_STRC,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",45.42437081151486,19.594058767011617,4.0,66.07692307692308,45.39726239160238,37.70710513239391
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,Ising_STRG,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,Ising_STRC,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",59.11366734608918,35.625426924083456,4.0,66.0769230769231,44.93705246622118,27.309965216814625
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,Ising_SS_STRG,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,Ising_SS_STRC,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",61.23969458772476,16.141046464285967,4.0,66.07692307692308,49.562430372303844,19.554483441969307
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,DeltaP,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,DFH,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,PCE,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Asymmetric_List,Cond0_ex1,List,Asymmetric,Cluster1,PEC,26,2,0.3955361292414052,"((2, 0.3955361292414052), (3, 0.24282047160128847), (4, 0.30186212636960597), (5, 0.2502038389545468), (6, 0.28791712745883613))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,CS_STRG,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,CS_STRC,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",70.09048377524624,20.708698206847323,0.0,78.6,38.828239926510925,22.841750090094678
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,CS_SS_STRG,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,CS_SS_STRC,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",78.45059218057747,63.3472533269931,0.0,78.6,78.45009242779999,77.90745529792244
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,Ising_STRG,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,Ising_STRC,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",77.47247236945255,72.09427891195955,0.0,78.6,74.77598535727405,68.47945774079082
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,Ising_SS_STRG,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,Ising_SS_STRC,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",67.92746000260814,17.57430102591377,0.0,78.6,46.833903474517925,21.929959582876727
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,DeltaP,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,DFH,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,PCE,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster0,PEC,5,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,CS_STRG,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.4425373848088055,0.44692199169555835,0.5585213044651048,0.48152652890137615,0.4949400017636691,0.6002293924898477
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,CS_STRC,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",64.89097440926106,19.17246868631588,0.0,72.76923076923077,35.9478518012129,21.147284777089023
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,CS_SS_STRG,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5197979718400947,0.48874127292546443,0.31676110412622116,0.5548945714085264,0.5608420347910182,0.3718775296754891
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,CS_SS_STRC,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",49.52477139922528,18.904707321204704,0.0,72.76923076923077,49.4934468272706,40.512914904932586
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,Ising_STRG,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5639257311996505,0.4411164757587232,0.3905877767858324,0.6052917005058912,0.4973527001962161,0.4785606273013626
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,Ising_STRC,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",64.34122598010984,36.797308760576115,0.0,72.76923076923077,47.691683888772054,27.116564758729403
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,Ising_SS_STRG,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.6220155211021666,0.48895951660737963,0.3444568796194699,0.6599319673155052,0.5488971879201118,0.44812063717226946
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,Ising_SS_STRC,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",65.23893010049792,15.30890338264128,0.0,72.76923076923077,50.02227765656369,19.581157041817658
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,DeltaP,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5,0.3333333333333333,0.0,0.5384615384615384,0.39999999999999997,0.1428571428571429
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,DFH,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.7071067811865476,0.6666666666666666,0.7071067811865476,0.7337993857053429,0.7,0.7337993857053429
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,PCE,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",1.0,0.6666666666666666,0.5,1.0,0.7,0.5384615384615384
Symmetric_List,Cond1_ex1,List,Symmetric,Cluster1,PEC,26,2,0.4659416833198691,"((2, 0.4659416833198691), (3, 0.37925552711342786), (4, 0.2877858114940009), (5, 0.23909499963542533), (6, 0.26150668188287324))",0.5,0.6666666666666666,1.0,0.5384615384615384,0.7,1.0
