user_id,cover_story,a_value,b_value,c_value,d_value,estimation,is_first,is_symmetric,sample_number,timestamp
mcll5aimswpxusnyiu.lll,3,6,3,3,6,10,1,1,2,2025/7/2 15:44
mcll5aimswpxusnyiu.lll,12,6,0,6,0,0,1,1,3,2025/7/2 15:44
mcll5aimswpxusnyiu.lll,8,6,6,0,12,40,1,1,1,2025/7/2 15:45
mcll4p2b9leju4ephg.p77,3,6,3,3,6,53,0,0,2,2025/7/2 15:41
mcll4p2b9leju4ephg.p77,5,7,0,6,1,1,0,0,6,2025/7/2 15:42
mcll4p2b9leju4ephg.p77,4,6,6,0,12,42,0,0,1,2025/7/2 15:43
mcll4p2b9leju4ephg.p77,10,7,3,3,7,13,0,0,5,2025/7/2 15:44
mcll4p2b9leju4ephg.p77,6,7,6,0,13,23,0,0,4,2025/7/2 15:45
mcll4p2b9leju4ephg.p77,8,6,0,6,0,0,0,0,3,2025/7/2 15:45
mcll6x95i4b8ac15l6.eee,3,7,3,3,7,49,1,1,5,2025/7/2 15:41
mcll6x95i4b8ac15l6.eee,10,7,6,0,13,45,1,1,4,2025/7/2 15:42
mcll6x95i4b8ac15l6.eee,11,6,6,0,12,42,1,1,1,2025/7/2 15:43
mcll6x95i4b8ac15l6.eee,7,6,3,3,6,53,1,1,2,2025/7/2 15:44
mcll6x95i4b8ac15l6.eee,1,7,0,6,1,62,1,1,6,2025/7/2 15:45
mcll6x95i4b8ac15l6.eee,2,6,0,6,0,50,1,1,3,2025/7/2 15:45
mcll5c1wv85unn3sp0.eee,7,6,6,0,12,50,1,1,1,2025/7/2 15:40
mcll5c1wv85unn3sp0.eee,10,7,3,3,7,30,1,1,5,2025/7/2 15:42
mcll5c1wv85unn3sp0.eee,8,6,3,3,6,40,1,1,2,2025/7/2 15:43
mcll5c1wv85unn3sp0.eee,2,6,0,6,0,0,1,1,3,2025/7/2 15:43
mcll5c1wv85unn3sp0.eee,12,7,0,6,1,10,1,1,6,2025/7/2 15:44
mcll5c1wv85unn3sp0.eee,3,7,6,0,13,35,1,1,4,2025/7/2 15:46
mcll4rmr92dljfi9xm.p77,6,6,6,0,12,45,0,0,1,2025/7/2 15:42
mcll4rmr92dljfi9xm.p77,1,6,0,6,0,15,0,0,3,2025/7/2 15:42
mcll4rmr92dljfi9xm.p77,4,7,6,0,13,65,0,0,4,2025/7/2 15:44
mcll4rmr92dljfi9xm.p77,11,6,3,3,6,10,0,0,2,2025/7/2 15:44
mcll4rmr92dljfi9xm.p77,3,7,0,6,1,10,0,0,6,2025/7/2 15:45
mcll4rmr92dljfi9xm.p77,9,7,3,3,7,20,0,0,5,2025/7/2 15:46
mclkxfz3rgz1pibicz.sss,12,7,6,0,13,3,0,0,4,2025/7/2 15:37
mclkxfz3rgz1pibicz.sss,10,6,6,0,12,26,0,0,1,2025/7/2 15:38
mclkxfz3rgz1pibicz.sss,2,6,3,3,6,46,0,0,2,2025/7/2 15:39
mclkxfz3rgz1pibicz.sss,1,7,0,6,1,-5,0,0,6,2025/7/2 15:39
mclkxfz3rgz1pibicz.sss,7,7,3,3,7,45,0,0,5,2025/7/2 15:40
mclkxfz3rgz1pibicz.sss,5,6,0,6,0,0,0,0,3,2025/7/2 15:41
mcll74m49tz5dbzdvw.i,1,7,6,0,13,90,1,0,4,2025/7/2 15:41
mcll74m49tz5dbzdvw.i,2,6,0,6,0,99,1,0,3,2025/7/2 15:43
mcll74m49tz5dbzdvw.i,11,6,3,3,6,99,1,0,2,2025/7/2 15:44
mcll74m49tz5dbzdvw.i,10,7,3,3,7,80,1,0,5,2025/7/2 15:45
mcll74m49tz5dbzdvw.i,5,6,6,0,12,99,1,0,1,2025/7/2 15:46
mcll74m49tz5dbzdvw.i,7,7,0,6,1,99,1,0,6,2025/7/2 15:47
mcll7ssqm0fpuv40rq.eee,9,6,6,0,12,60,1,1,1,2025/7/2 15:42
mcll7ssqm0fpuv40rq.eee,1,6,0,6,0,0,1,1,3,2025/7/2 15:43
mcll7ssqm0fpuv40rq.eee,10,7,3,3,7,20,1,1,5,2025/7/2 15:44
mcll7ssqm0fpuv40rq.eee,12,6,3,3,6,0,1,1,2,2025/7/2 15:45
mcll7ssqm0fpuv40rq.eee,11,7,0,6,1,0,1,1,6,2025/7/2 15:46
mcll7ssqm0fpuv40rq.eee,6,7,6,0,13,40,1,1,4,2025/7/2 15:47
mcll6pqayp5g03ajyy.lll,9,7,6,0,13,50,1,0,4,2025/7/2 15:42
mcll6pqayp5g03ajyy.lll,1,6,0,6,0,100,1,0,3,2025/7/2 15:43
mcll6pqayp5g03ajyy.lll,5,7,0,6,1,100,1,0,6,2025/7/2 15:44
mcll6pqayp5g03ajyy.lll,11,6,3,3,6,70,1,0,2,2025/7/2 15:45
mcll6pqayp5g03ajyy.lll,12,6,6,0,12,50,1,0,1,2025/7/2 15:46
mcll6pqayp5g03ajyy.lll,7,7,3,3,7,70,1,0,5,2025/7/2 15:47
mcll6afnfrq9o2x0jk.777,12,7,6,0,13,55,1,1,4,2025/7/2 15:41
mcll6afnfrq9o2x0jk.777,6,7,0,6,1,0,1,1,6,2025/7/2 15:42
mcll6afnfrq9o2x0jk.777,10,6,3,3,6,0,1,1,2,2025/7/2 15:44
mcll6afnfrq9o2x0jk.777,3,6,0,6,0,0,1,1,3,2025/7/2 15:45
mcll6afnfrq9o2x0jk.777,9,7,3,3,7,25,1,1,5,2025/7/2 15:46
mcll6afnfrq9o2x0jk.777,2,6,6,0,12,60,1,1,1,2025/7/2 15:47
mcll5sdelpjgyxvgdp.eee,10,7,3,3,7,14,1,1,5,2025/7/2 15:41
mcll5sdelpjgyxvgdp.eee,1,6,6,0,12,-4,1,1,1,2025/7/2 15:42
mcll5sdelpjgyxvgdp.eee,5,7,0,6,1,1,1,1,6,2025/7/2 15:43
mcll5sdelpjgyxvgdp.eee,11,7,6,0,13,-11,1,1,4,2025/7/2 15:46
mcll5sdelpjgyxvgdp.eee,6,6,0,6,0,55,1,1,3,2025/7/2 15:46
mcll5sdelpjgyxvgdp.eee,9,6,3,3,6,8,1,1,2,2025/7/2 15:47
mcll5ry0686i2m8pyy.i,2,6,6,0,12,50,1,1,1,2025/7/2 15:41
mcll5ry0686i2m8pyy.i,8,7,3,3,7,0,1,1,5,2025/7/2 15:43
mcll5ry0686i2m8pyy.i,4,7,0,6,1,1,1,1,6,2025/7/2 15:44
mcll5ry0686i2m8pyy.i,9,6,3,3,6,10,1,1,2,2025/7/2 15:45
mcll5ry0686i2m8pyy.i,7,7,6,0,13,50,1,1,4,2025/7/2 15:46
mcll5ry0686i2m8pyy.i,10,6,0,6,0,0,1,1,3,2025/7/2 15:47
mcll53kpea68dgzp2d.p77,8,7,0,6,1,47,0,0,6,2025/7/2 15:42
mcll53kpea68dgzp2d.p77,12,6,3,3,6,0,0,0,2,2025/7/2 15:43
mcll53kpea68dgzp2d.p77,2,7,3,3,7,46,0,0,5,2025/7/2 15:44
mcll53kpea68dgzp2d.p77,11,6,0,6,0,0,0,0,3,2025/7/2 15:45
mcll53kpea68dgzp2d.p77,10,7,6,0,13,40,0,0,4,2025/7/2 15:46
mcll53kpea68dgzp2d.p77,7,6,6,0,12,30,0,0,1,2025/7/2 15:47
mcll5335u98sk4zlq7,11,7,3,3,7,60,0,0,5,2025/7/2 15:43
mcll5335u98sk4zlq7,1,6,6,0,12,80,0,0,1,2025/7/2 15:44
mcll5335u98sk4zlq7,7,6,0,6,0,0,0,0,3,2025/7/2 15:45
mcll5335u98sk4zlq7,9,6,3,3,6,30,0,0,2,2025/7/2 15:46
mcll5335u98sk4zlq7,5,7,6,0,13,80,0,0,4,2025/7/2 15:47
mcll5335u98sk4zlq7,6,7,0,6,1,5,0,0,6,2025/7/2 15:48
mcll6gl3azf90l1dyb.wee,4,6,0,6,0,0,1,0,3,2025/7/2 15:41
mcll6gl3azf90l1dyb.wee,10,7,3,3,7,50,1,0,5,2025/7/2 15:43
mcll6gl3azf90l1dyb.wee,8,6,6,0,12,10,1,0,1,2025/7/2 15:44
mcll6gl3azf90l1dyb.wee,1,6,3,3,6,10,1,0,2,2025/7/2 15:45
mcll6gl3azf90l1dyb.wee,2,7,6,0,13,15,1,0,4,2025/7/2 15:47
mcll6gl3azf90l1dyb.wee,11,7,0,6,1,5,1,0,6,2025/7/2 15:48
mcll65gjnnb9ef7xfxz,9,7,0,6,1,-12,0,1,6,2025/7/2 15:43
mcll65gjnnb9ef7xfxz,8,7,3,3,7,20,0,1,5,2025/7/2 15:44
mcll65gjnnb9ef7xfxz,11,6,6,0,12,49,0,1,1,2025/7/2 15:45
mcll65gjnnb9ef7xfxz,6,6,3,3,6,50,0,1,2,2025/7/2 15:46
mcll65gjnnb9ef7xfxz,1,7,6,0,13,53,0,1,4,2025/7/2 15:47
mcll65gjnnb9ef7xfxz,10,6,0,6,0,0,0,1,3,2025/7/2 15:48
mcll75x1khrd37rv6o.3ll,11,7,0,6,1,25,1,0,6,2025/7/2 15:42
mcll75x1khrd37rv6o.3ll,10,7,3,3,7,85,1,0,5,2025/7/2 15:43
mcll75x1khrd37rv6o.3ll,4,7,6,0,13,60,1,0,4,2025/7/2 15:44
mcll75x1khrd37rv6o.3ll,6,6,0,6,0,5,1,0,3,2025/7/2 15:46
mcll75x1khrd37rv6o.3ll,3,6,6,0,12,40,1,0,1,2025/7/2 15:47
mcll75x1khrd37rv6o.3ll,7,6,3,3,6,55,1,0,2,2025/7/2 15:48
mcll5n2tno4ajmj2cj.sss,3,7,0,6,1,0,1,0,6,2025/7/2 15:41
mcll5n2tno4ajmj2cj.sss,9,6,3,3,6,20,1,0,2,2025/7/2 15:42
mcll5n2tno4ajmj2cj.sss,4,6,6,0,12,40,1,0,1,2025/7/2 15:44
mcll5n2tno4ajmj2cj.sss,6,7,6,0,13,50,1,0,4,2025/7/2 15:46
mcll5n2tno4ajmj2cj.sss,8,7,3,3,7,10,1,0,5,2025/7/2 15:47
mcll5n2tno4ajmj2cj.sss,11,6,0,6,0,0,1,0,3,2025/7/2 15:48
mcll7k4xxus6re6pgl.sss,3,7,6,0,13,65,1,0,4,2025/7/2 15:42
mcll7k4xxus6re6pgl.sss,1,6,3,3,6,70,1,0,2,2025/7/2 15:43
mcll7k4xxus6re6pgl.sss,7,6,0,6,0,0,1,0,3,2025/7/2 15:45
mcll7k4xxus6re6pgl.sss,11,7,3,3,7,78,1,0,5,2025/7/2 15:46
mcll7k4xxus6re6pgl.sss,5,6,6,0,12,55,1,0,1,2025/7/2 15:47
mcll7k4xxus6re6pgl.sss,12,7,0,6,1,10,1,0,6,2025/7/2 15:48
mcll7my7at5u4pncux,1,7,6,0,13,60,1,1,4,2025/7/2 15:43
mcll7my7at5u4pncux,9,6,6,0,12,40,1,1,1,2025/7/2 15:44
mcll7my7at5u4pncux,8,6,0,6,0,0,1,1,3,2025/7/2 15:45
mcll7my7at5u4pncux,5,7,3,3,7,15,1,1,5,2025/7/2 15:47
mcll7my7at5u4pncux,11,7,0,6,1,0,1,1,6,2025/7/2 15:48
mcll7my7at5u4pncux,2,6,3,3,6,10,1,1,2,2025/7/2 15:49
mcll69xvddcgubiz4f,9,6,0,6,0,0,0,1,3,2025/7/2 15:43
mcll69xvddcgubiz4f,8,6,6,0,12,11,0,1,1,2025/7/2 15:45
mcll69xvddcgubiz4f,7,7,3,3,7,19,0,1,5,2025/7/2 15:46
mcll69xvddcgubiz4f,12,7,0,6,1,21,0,1,6,2025/7/2 15:46
mcll69xvddcgubiz4f,1,7,6,0,13,32,0,1,4,2025/7/2 15:48
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,2,2025/7/2 15:49
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,2,2025/7/2 15:49
mcll69xvddcgubiz4f,9,6,0,6,0,0,0,1,3,2025/7/2 15:43
mcll69xvddcgubiz4f,8,6,6,0,12,11,0,1,1,2025/7/2 15:45
mcll69xvddcgubiz4f,7,7,3,3,7,19,0,1,5,2025/7/2 15:46
mcll69xvddcgubiz4f,12,7,0,6,1,21,0,1,6,2025/7/2 15:46
mcll69xvddcgubiz4f,1,7,6,0,13,32,0,1,4,2025/7/2 15:48
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,2,2025/7/2 15:49
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,2,2025/7/2 15:49
mcll5d8gtm7gpvejzy.eee,9,6,6,0,12,55,0,0,1,2025/7/2 15:44
mcll5d8gtm7gpvejzy.eee,11,6,0,6,0,5,0,0,3,2025/7/2 15:45
mcll5d8gtm7gpvejzy.eee,10,7,6,0,13,15,0,0,4,2025/7/2 15:46
mcll5d8gtm7gpvejzy.eee,1,7,0,6,1,10,0,0,6,2025/7/2 15:47
mcll5d8gtm7gpvejzy.eee,12,7,3,3,7,35,0,0,5,2025/7/2 15:48
mcll5d8gtm7gpvejzy.eee,7,6,3,3,6,18,0,0,2,2025/7/2 15:49
mcll7g1wnjo34rftxf,10,7,0,6,1,12,1,0,6,2025/7/2 15:42
mcll7g1wnjo34rftxf,12,6,3,3,6,9,1,0,2,2025/7/2 15:43
mcll7g1wnjo34rftxf,2,6,0,6,0,0,1,0,3,2025/7/2 15:45
mcll7g1wnjo34rftxf,1,7,6,0,13,35,1,0,4,2025/7/2 15:46
mcll7g1wnjo34rftxf,5,6,6,0,12,36,1,0,1,2025/7/2 15:48
mcll7g1wnjo34rftxf,11,7,3,3,7,25,1,0,5,2025/7/2 15:49
mcll7l8t73kp42x45p,6,6,0,6,0,10,1,0,3,2025/7/2 15:42
mcll7l8t73kp42x45p,8,7,6,0,13,25,1,0,4,2025/7/2 15:44
mcll7l8t73kp42x45p,5,6,3,3,6,30,1,0,2,2025/7/2 15:45
mcll7l8t73kp42x45p,3,7,0,6,1,40,1,0,6,2025/7/2 15:46
mcll7l8t73kp42x45p,2,7,3,3,7,30,1,0,5,2025/7/2 15:48
mcll7l8t73kp42x45p,12,6,6,0,12,25,1,0,1,2025/7/2 15:49
mcll6bmok1n0njv0ab.eee,9,6,0,6,0,25,0,0,3,2025/7/2 15:44
mcll6bmok1n0njv0ab.eee,4,7,0,6,1,-10,0,0,6,2025/7/2 15:45
mcll6bmok1n0njv0ab.eee,5,6,6,0,12,5,0,0,1,2025/7/2 15:46
mcll6bmok1n0njv0ab.eee,7,7,6,0,13,1,0,0,4,2025/7/2 15:47
mcll6bmok1n0njv0ab.eee,10,7,3,3,7,-3,0,0,5,2025/7/2 15:48
mcll6bmok1n0njv0ab.eee,3,6,3,3,6,20,0,0,2,2025/7/2 15:49
mcll63uzmmcu60sol7,6,7,3,3,7,0,1,0,5,2025/7/2 15:41
mcll63uzmmcu60sol7,9,7,0,6,1,-55,1,0,6,2025/7/2 15:43
mcll63uzmmcu60sol7,1,6,0,6,0,62,1,0,3,2025/7/2 15:44
mcll63uzmmcu60sol7,2,7,6,0,13,20,1,0,4,2025/7/2 15:46
mcll63uzmmcu60sol7,5,6,3,3,6,40,1,0,2,2025/7/2 15:47
mcll63uzmmcu60sol7,3,6,6,0,12,20,1,0,1,2025/7/2 15:49
mcll8igionx3zx5igc.sss,12,7,0,6,1,45,1,1,6,2025/7/2 15:43
mcll8igionx3zx5igc.sss,8,6,3,3,6,5,1,1,2,2025/7/2 15:44
mcll8igionx3zx5igc.sss,4,6,0,6,0,0,1,1,3,2025/7/2 15:45
mcll8igionx3zx5igc.sss,1,7,6,0,13,-10,1,1,4,2025/7/2 15:47
mcll8igionx3zx5igc.sss,2,7,3,3,7,76,1,1,5,2025/7/2 15:48
mcll8igionx3zx5igc.sss,9,6,6,0,12,5,1,1,1,2025/7/2 15:49
mcll53y5mokezfxqsl.3ll,3,6,0,6,0,29,0,0,3,2025/7/2 15:43
mcll53y5mokezfxqsl.3ll,10,6,6,0,12,-31,0,0,1,2025/7/2 15:44
mcll53y5mokezfxqsl.3ll,1,7,6,0,13,35,0,0,4,2025/7/2 15:45
mcll53y5mokezfxqsl.3ll,11,7,3,3,7,64,0,0,5,2025/7/2 15:46
mcll53y5mokezfxqsl.3ll,8,7,0,6,1,34,0,0,6,2025/7/2 15:47
mcll53y5mokezfxqsl.3ll,2,6,3,3,6,33,0,0,2,2025/7/2 15:48
mcllbat1t0udyejp68.ass,11,7,0,6,1,30,1,1,6,2025/7/2 15:44
mcllbat1t0udyejp68.ass,8,7,6,0,13,40,1,1,4,2025/7/2 15:46
mcllbat1t0udyejp68.ass,5,6,3,3,6,20,1,1,2,2025/7/2 15:47
mcllbat1t0udyejp68.ass,9,7,3,3,7,20,1,1,5,2025/7/2 15:48
mcllbat1t0udyejp68.ass,1,6,6,0,12,40,1,1,1,2025/7/2 15:49
mcllbat1t0udyejp68.ass,12,6,0,6,0,0,1,1,3,2025/7/2 15:50
mcll7tv1j8mkkl5684,8,7,3,3,7,51,0,1,5,2025/7/2 15:45
mcll7tv1j8mkkl5684,2,6,3,3,6,40,0,1,2,2025/7/2 15:46
mcll7tv1j8mkkl5684,9,6,6,0,12,56,0,1,1,2025/7/2 15:47
mcll7tv1j8mkkl5684,6,7,6,0,13,40,0,1,4,2025/7/2 15:48
mcll7tv1j8mkkl5684,7,6,0,6,0,0,0,1,3,2025/7/2 15:49
mcll7tv1j8mkkl5684,11,7,0,6,1,31,0,1,6,2025/7/2 15:50
mcll6o8fsheywxs2bg.ass,6,6,6,0,12,88,0,1,1,2025/7/2 15:44
mcll6o8fsheywxs2bg.ass,10,7,6,0,13,80,0,1,4,2025/7/2 15:46
mcll6o8fsheywxs2bg.ass,9,7,0,6,1,0,0,1,6,2025/7/2 15:46
mcll6o8fsheywxs2bg.ass,12,6,3,3,6,18,0,1,2,2025/7/2 15:47
mcll6o8fsheywxs2bg.ass,11,7,3,3,7,15,0,1,5,2025/7/2 15:48
mcll6o8fsheywxs2bg.ass,1,6,0,6,0,0,0,1,3,2025/7/2 15:50
mcll5i6tngqzd7yacu,5,6,3,3,6,80,1,0,2,2025/7/2 15:40
mcll5i6tngqzd7yacu,3,6,0,6,0,0,1,0,3,2025/7/2 15:41
mcll5i6tngqzd7yacu,1,7,0,6,1,30,1,0,6,2025/7/2 15:43
mcll5i6tngqzd7yacu,2,7,3,3,7,-10,1,0,5,2025/7/2 15:47
mcll5i6tngqzd7yacu,7,7,6,0,13,-30,1,0,4,2025/7/2 15:49
mcll5i6tngqzd7yacu,4,6,6,0,12,0,1,0,1,2025/7/2 15:50
mcll7ctpzp56tf8wu2,7,6,3,3,6,0,1,1,2,2025/7/2 15:41
mcll7ctpzp56tf8wu2,11,7,6,0,13,41,1,1,4,2025/7/2 15:44
mcll7ctpzp56tf8wu2,5,7,0,6,1,0,1,1,6,2025/7/2 15:45
mcll7ctpzp56tf8wu2,10,6,6,0,12,87,1,1,1,2025/7/2 15:46
mcll7ctpzp56tf8wu2,4,6,0,6,0,0,1,1,3,2025/7/2 15:49
mcll7ctpzp56tf8wu2,1,7,3,3,7,-31,1,1,5,2025/7/2 15:50
mcll7ucumfq161wvm0.sss,5,7,6,0,13,60,1,0,4,2025/7/2 15:44
mcll7ucumfq161wvm0.sss,4,6,6,0,12,45,1,0,1,2025/7/2 15:45
mcll7ucumfq161wvm0.sss,1,7,3,3,7,50,1,0,5,2025/7/2 15:47
mcll7ucumfq161wvm0.sss,8,6,0,6,0,0,1,0,3,2025/7/2 15:48
mcll7ucumfq161wvm0.sss,7,6,3,3,6,35,1,0,2,2025/7/2 15:49
mcll7ucumfq161wvm0.sss,12,7,0,6,1,10,1,0,6,2025/7/2 15:50
mcll7c21qd9v2guhtr,9,7,0,6,1,21,0,1,6,2025/7/2 15:44
mcll7c21qd9v2guhtr,1,6,0,6,0,0,0,1,3,2025/7/2 15:45
mcll7c21qd9v2guhtr,8,7,6,0,13,60,0,1,4,2025/7/2 15:47
mcll7c21qd9v2guhtr,11,6,3,3,6,16,0,1,2,2025/7/2 15:48
mcll7c21qd9v2guhtr,6,7,3,3,7,0,0,1,5,2025/7/2 15:49
mcll7c21qd9v2guhtr,2,6,6,0,12,50,0,1,1,2025/7/2 15:50
mcll67un6dq3qzcvqy.3ll,8,6,6,0,12,49,0,0,1,2025/7/2 15:45
mcll67un6dq3qzcvqy.3ll,12,7,6,0,13,56,0,0,4,2025/7/2 15:47
mcll67un6dq3qzcvqy.3ll,10,6,3,3,6,69,0,0,2,2025/7/2 15:48
mcll67un6dq3qzcvqy.3ll,1,7,0,6,1,71,0,0,6,2025/7/2 15:49
mcll67un6dq3qzcvqy.3ll,5,6,0,6,0,46,0,0,3,2025/7/2 15:49
mcll67un6dq3qzcvqy.3ll,4,7,3,3,7,63,0,0,5,2025/7/2 15:50
mcll6mo2fmxw9hy2cr.i,8,6,3,3,6,80,1,1,2,2025/7/2 15:42
mcll6mo2fmxw9hy2cr.i,6,7,0,6,1,0,1,1,6,2025/7/2 15:46
mcll6mo2fmxw9hy2cr.i,2,7,6,0,13,50,1,1,4,2025/7/2 15:47
mcll6mo2fmxw9hy2cr.i,3,6,0,6,0,0,1,1,3,2025/7/2 15:48
mcll6mo2fmxw9hy2cr.i,12,6,6,0,12,45,1,1,1,2025/7/2 15:49
mcll6mo2fmxw9hy2cr.i,1,7,3,3,7,15,1,1,5,2025/7/2 15:50
mcllc2b6t7ytoskbnv,7,6,3,3,6,60,1,0,2,2025/7/2 15:46
mcllc2b6t7ytoskbnv,9,7,6,0,13,80,1,0,4,2025/7/2 15:47
mcllc2b6t7ytoskbnv,6,7,3,3,7,20,1,0,5,2025/7/2 15:48
mcllc2b6t7ytoskbnv,11,7,0,6,1,5,1,0,6,2025/7/2 15:49
mcllc2b6t7ytoskbnv,2,6,0,6,0,0,1,0,3,2025/7/2 15:50
mcllc2b6t7ytoskbnv,8,6,6,0,12,60,1,0,1,2025/7/2 15:51
mcllcs7ec11q9tcwbm.i,4,6,6,0,12,65,1,1,1,2025/7/2 15:47
mcllcs7ec11q9tcwbm.i,5,6,3,3,6,35,1,1,2,2025/7/2 15:48
mcllcs7ec11q9tcwbm.i,9,7,0,6,1,35,1,1,6,2025/7/2 15:49
mcllcs7ec11q9tcwbm.i,11,6,0,6,0,0,1,1,3,2025/7/2 15:49
mcllcs7ec11q9tcwbm.i,3,7,3,3,7,25,1,1,5,2025/7/2 15:50
mcllcs7ec11q9tcwbm.i,1,7,6,0,13,70,1,1,4,2025/7/2 15:51
mcllb27o8tzti74md4,10,6,0,6,0,0,1,0,3,2025/7/2 15:45
mcllb27o8tzti74md4,7,6,3,3,6,25,1,0,2,2025/7/2 15:46
mcllb27o8tzti74md4,12,7,0,6,1,10,1,0,6,2025/7/2 15:47
mcllb27o8tzti74md4,2,7,3,3,7,30,1,0,5,2025/7/2 15:48
mcllb27o8tzti74md4,8,6,6,0,12,10,1,0,1,2025/7/2 15:50
mcllb27o8tzti74md4,5,7,6,0,13,36,1,0,4,2025/7/2 15:51
mcllag1fzlihejt9uo.p77,4,7,0,6,1,30,0,0,6,2025/7/2 15:47
