user_id,cover_story,a_value,b_value,c_value,d_value,estimation,is_first,is_symmetric,sample_number,timestamp
mcll4qx9fuj8krv92g.wee,1,6,6,0,12,80,1,1,24,2025/07/02 15:43:07
mcll4qx9fuj8krv92g.wee,6,7,3,3,7,60,1,1,20,2025/07/02 15:44:23
mcll4qx9fuj8krv92g.wee,9,7,0,6,1,20,1,1,14,2025/07/02 15:45:27
mcll5aimswpxusnyiu.lll,10,7,6,0,13,50,1,1,26,2025/07/02 15:40:48
mcll5aimswpxusnyiu.lll,1,7,0,6,1,0,1,1,14,2025/07/02 15:42:01
mcll5aimswpxusnyiu.lll,9,7,3,3,7,20,1,1,20,2025/07/02 15:43:06
mcll5aimswpxusnyiu.lll,3,6,3,3,6,10,1,1,18,2025/07/02 15:44:03
mcll5aimswpxusnyiu.lll,12,6,0,6,0,0,1,1,12,2025/07/02 15:44:49
mcll5aimswpxusnyiu.lll,8,6,6,0,12,40,1,1,24,2025/07/02 15:45:53
mcll4p2b9leju4ephg.p77,3,6,3,3,6,53,0,0,18,2025/07/02 15:41:29
mcll4p2b9leju4ephg.p77,5,7,0,6,1,1,0,0,14,2025/07/02 15:42:11
mcll4p2b9leju4ephg.p77,4,6,6,0,12,42,0,0,24,2025/07/02 15:43:11
mcll4p2b9leju4ephg.p77,10,7,3,3,7,13,0,0,20,2025/07/02 15:44:09
mcll4p2b9leju4ephg.p77,6,7,6,0,13,23,0,0,26,2025/07/02 15:45:15
mcll4p2b9leju4ephg.p77,8,6,0,6,0,0,0,0,12,2025/07/02 15:45:58
mcll6x95i4b8ac15l6.eee,3,7,3,3,7,49,1,1,20,2025/07/02 15:41:16
mcll6x95i4b8ac15l6.eee,10,7,6,0,13,45,1,1,26,2025/07/02 15:42:32
mcll6x95i4b8ac15l6.eee,11,6,6,0,12,42,1,1,24,2025/07/02 15:43:38
mcll6x95i4b8ac15l6.eee,7,6,3,3,6,53,1,1,18,2025/07/02 15:44:29
mcll6x95i4b8ac15l6.eee,1,7,0,6,1,62,1,1,14,2025/07/02 15:45:20
mcll6x95i4b8ac15l6.eee,2,6,0,6,0,50,1,1,12,2025/07/02 15:45:59
mcll5c1wv85unn3sp0.eee,7,6,6,0,12,50,1,1,24,2025/07/02 15:40:39
mcll5c1wv85unn3sp0.eee,10,7,3,3,7,30,1,1,20,2025/07/02 15:42:24
mcll5c1wv85unn3sp0.eee,8,6,3,3,6,40,1,1,18,2025/07/02 15:43:20
mcll5c1wv85unn3sp0.eee,2,6,0,6,0,0,1,1,12,2025/07/02 15:43:57
mcll5c1wv85unn3sp0.eee,12,7,0,6,1,10,1,1,14,2025/07/02 15:44:59
mcll5c1wv85unn3sp0.eee,3,7,6,0,13,35,1,1,26,2025/07/02 15:46:12
mcll4rmr92dljfi9xm.p77,6,6,6,0,12,45,0,0,24,2025/07/02 15:42:05
mcll4rmr92dljfi9xm.p77,1,6,0,6,0,15,0,0,12,2025/07/02 15:42:51
mcll4rmr92dljfi9xm.p77,4,7,6,0,13,65,0,0,26,2025/07/02 15:44:00
mcll4rmr92dljfi9xm.p77,11,6,3,3,6,10,0,0,18,2025/07/02 15:44:50
mcll4rmr92dljfi9xm.p77,3,7,0,6,1,10,0,0,14,2025/07/02 15:45:32
mcll4rmr92dljfi9xm.p77,9,7,3,3,7,20,0,0,20,2025/07/02 15:46:23
mclkxfz3rgz1pibicz.sss,12,7,6,0,13,3,0,0,26,2025/07/02 15:37:10
mclkxfz3rgz1pibicz.sss,10,6,6,0,12,26,0,0,24,2025/07/02 15:38:19
mclkxfz3rgz1pibicz.sss,2,6,3,3,6,46,0,0,18,2025/07/02 15:39:09
mclkxfz3rgz1pibicz.sss,1,7,0,6,1,-5,0,0,14,2025/07/02 15:39:50
mclkxfz3rgz1pibicz.sss,7,7,3,3,7,45,0,0,20,2025/07/02 15:40:43
mclkxfz3rgz1pibicz.sss,5,6,0,6,0,0,0,0,12,2025/07/02 15:41:20
mcll74m49tz5dbzdvw.i,1,7,6,0,13,90,1,0,26,2025/07/02 15:41:50
mcll74m49tz5dbzdvw.i,2,6,0,6,0,99,1,0,12,2025/07/02 15:43:04
mcll74m49tz5dbzdvw.i,11,6,3,3,6,99,1,0,18,2025/07/02 15:44:24
mcll74m49tz5dbzdvw.i,10,7,3,3,7,80,1,0,20,2025/07/02 15:45:18
mcll74m49tz5dbzdvw.i,5,6,6,0,12,99,1,0,24,2025/07/02 15:46:35
mcll74m49tz5dbzdvw.i,7,7,0,6,1,99,1,0,14,2025/07/02 15:47:17
mcll7ssqm0fpuv40rq.eee,9,6,6,0,12,60,1,1,24,2025/07/02 15:42:24
mcll7ssqm0fpuv40rq.eee,1,6,0,6,0,0,1,1,12,2025/07/02 15:43:15
mcll7ssqm0fpuv40rq.eee,10,7,3,3,7,20,1,1,20,2025/07/02 15:44:21
mcll7ssqm0fpuv40rq.eee,12,6,3,3,6,0,1,1,18,2025/07/02 15:45:13
mcll7ssqm0fpuv40rq.eee,11,7,0,6,1,0,1,1,14,2025/07/02 15:46:08
mcll7ssqm0fpuv40rq.eee,6,7,6,0,13,40,1,1,26,2025/07/02 15:47:20
mcll6pqayp5g03ajyy.lll,9,7,6,0,13,50,1,0,26,2025/07/02 15:42:43
mcll6pqayp5g03ajyy.lll,1,6,0,6,0,100,1,0,12,2025/07/02 15:43:33
mcll6pqayp5g03ajyy.lll,5,7,0,6,1,100,1,0,14,2025/07/02 15:44:17
mcll6pqayp5g03ajyy.lll,11,6,3,3,6,70,1,0,18,2025/07/02 15:45:24
mcll6pqayp5g03ajyy.lll,12,6,6,0,12,50,1,0,24,2025/07/02 15:46:34
mcll6pqayp5g03ajyy.lll,7,7,3,3,7,70,1,0,20,2025/07/02 15:47:28
mcll6afnfrq9o2x0jk.777,12,7,6,0,13,55,1,1,26,2025/07/02 15:41:36
mcll6afnfrq9o2x0jk.777,6,7,0,6,1,0,1,1,14,2025/07/02 15:42:50
mcll6afnfrq9o2x0jk.777,10,6,3,3,6,0,1,1,18,2025/07/02 15:44:02
mcll6afnfrq9o2x0jk.777,3,6,0,6,0,0,1,1,12,2025/07/02 15:45:00
mcll6afnfrq9o2x0jk.777,9,7,3,3,7,25,1,1,20,2025/07/02 15:46:08
mcll6afnfrq9o2x0jk.777,2,6,6,0,12,60,1,1,24,2025/07/02 15:47:28
mcll5sdelpjgyxvgdp.eee,10,7,3,3,7,14,1,1,20,2025/07/02 15:41:10
mcll5sdelpjgyxvgdp.eee,1,6,6,0,12,-4,1,1,24,2025/07/02 15:42:39
mcll5sdelpjgyxvgdp.eee,5,7,0,6,1,1,1,1,14,2025/07/02 15:43:28
mcll5sdelpjgyxvgdp.eee,11,7,6,0,13,-11,1,1,26,2025/07/02 15:46:06
mcll5sdelpjgyxvgdp.eee,6,6,0,6,0,55,1,1,12,2025/07/02 15:46:41
mcll5sdelpjgyxvgdp.eee,9,6,3,3,6,8,1,1,18,2025/07/02 15:47:29
mcll5ry0686i2m8pyy.i,2,6,6,0,12,50,1,1,24,2025/07/02 15:41:33
mcll5ry0686i2m8pyy.i,8,7,3,3,7,0,1,1,20,2025/07/02 15:43:03
mcll5ry0686i2m8pyy.i,4,7,0,6,1,1,1,1,14,2025/07/02 15:44:03
mcll5ry0686i2m8pyy.i,9,6,3,3,6,10,1,1,18,2025/07/02 15:45:21
mcll5ry0686i2m8pyy.i,7,7,6,0,13,50,1,1,26,2025/07/02 15:46:52
mcll5ry0686i2m8pyy.i,10,6,0,6,0,0,1,1,12,2025/07/02 15:47:51
mcll53kpea68dgzp2d.p77,8,7,0,6,1,47,0,0,14,2025/07/02 15:42:56
mcll53kpea68dgzp2d.p77,12,6,3,3,6,0,0,0,18,2025/07/02 15:43:49
mcll53kpea68dgzp2d.p77,2,7,3,3,7,46,0,0,20,2025/07/02 15:44:44
mcll53kpea68dgzp2d.p77,11,6,0,6,0,0,0,0,12,2025/07/02 15:45:26
mcll53kpea68dgzp2d.p77,10,7,6,0,13,40,0,0,26,2025/07/02 15:46:26
mcll53kpea68dgzp2d.p77,7,6,6,0,12,30,0,0,24,2025/07/02 15:47:25
mcll5335u98sk4zlq7,11,7,3,3,7,60,0,0,20,2025/07/02 15:43:01
mcll5335u98sk4zlq7,1,6,6,0,12,80,0,0,24,2025/07/02 15:44:05
mcll5335u98sk4zlq7,7,6,0,6,0,0,0,0,12,2025/07/02 15:45:16
mcll5335u98sk4zlq7,9,6,3,3,6,30,0,0,18,2025/07/02 15:46:13
mcll5335u98sk4zlq7,5,7,6,0,13,80,0,0,26,2025/07/02 15:47:18
mcll5335u98sk4zlq7,6,7,0,6,1,5,0,0,14,2025/07/02 15:48:09
mcll6gl3azf90l1dyb.wee,4,6,0,6,0,0,1,0,12,2025/07/02 15:41:53
mcll6gl3azf90l1dyb.wee,10,7,3,3,7,50,1,0,20,2025/07/02 15:43:32
mcll6gl3azf90l1dyb.wee,8,6,6,0,12,10,1,0,24,2025/07/02 15:44:51
mcll6gl3azf90l1dyb.wee,1,6,3,3,6,10,1,0,18,2025/07/02 15:45:57
mcll6gl3azf90l1dyb.wee,2,7,6,0,13,15,1,0,26,2025/07/02 15:47:17
mcll6gl3azf90l1dyb.wee,11,7,0,6,1,5,1,0,14,2025/07/02 15:48:10
mcll65gjnnb9ef7xfxz,9,7,0,6,1,-12,0,1,14,2025/07/02 15:43:07
mcll65gjnnb9ef7xfxz,8,7,3,3,7,20,0,1,20,2025/07/02 15:44:06
mcll65gjnnb9ef7xfxz,11,6,6,0,12,49,0,1,24,2025/07/02 15:45:22
mcll65gjnnb9ef7xfxz,6,6,3,3,6,50,0,1,18,2025/07/02 15:46:17
mcll65gjnnb9ef7xfxz,1,7,6,0,13,53,0,1,26,2025/07/02 15:47:33
mcll65gjnnb9ef7xfxz,10,6,0,6,0,0,0,1,12,2025/07/02 15:48:17
mcll75x1khrd37rv6o.3ll,11,7,0,6,1,25,1,0,14,2025/07/02 15:42:03
mcll75x1khrd37rv6o.3ll,10,7,3,3,7,85,1,0,20,2025/07/02 15:43:34
mcll75x1khrd37rv6o.3ll,4,7,6,0,13,60,1,0,26,2025/07/02 15:44:57
mcll75x1khrd37rv6o.3ll,6,6,0,6,0,5,1,0,12,2025/07/02 15:46:01
mcll75x1khrd37rv6o.3ll,3,6,6,0,12,40,1,0,24,2025/07/02 15:47:14
mcll75x1khrd37rv6o.3ll,7,6,3,3,6,55,1,0,18,2025/07/02 15:48:18
mcll5n2tno4ajmj2cj.sss,3,7,0,6,1,0,1,0,14,2025/07/02 15:41:11
mcll5n2tno4ajmj2cj.sss,9,6,3,3,6,20,1,0,18,2025/07/02 15:42:49
mcll5n2tno4ajmj2cj.sss,4,6,6,0,12,40,1,0,24,2025/07/02 15:44:31
mcll5n2tno4ajmj2cj.sss,6,7,6,0,13,50,1,0,26,2025/07/02 15:46:04
mcll5n2tno4ajmj2cj.sss,8,7,3,3,7,10,1,0,20,2025/07/02 15:47:27
mcll5n2tno4ajmj2cj.sss,11,6,0,6,0,0,1,0,12,2025/07/02 15:48:33
mcll7k4xxus6re6pgl.sss,3,7,6,0,13,65,1,0,26,2025/07/02 15:42:37
mcll7k4xxus6re6pgl.sss,1,6,3,3,6,70,1,0,18,2025/07/02 15:43:58
mcll7k4xxus6re6pgl.sss,7,6,0,6,0,0,1,0,12,2025/07/02 15:45:13
mcll7k4xxus6re6pgl.sss,11,7,3,3,7,78,1,0,20,2025/07/02 15:46:32
mcll7k4xxus6re6pgl.sss,5,6,6,0,12,55,1,0,24,2025/07/02 15:47:56
mcll7k4xxus6re6pgl.sss,12,7,0,6,1,10,1,0,14,2025/07/02 15:48:59
mcll7my7at5u4pncux,1,7,6,0,13,60,1,1,26,2025/07/02 15:43:06
mcll7my7at5u4pncux,9,6,6,0,12,40,1,1,24,2025/07/02 15:44:46
mcll7my7at5u4pncux,8,6,0,6,0,0,1,1,12,2025/07/02 15:45:45
mcll7my7at5u4pncux,5,7,3,3,7,15,1,1,20,2025/07/02 15:47:05
mcll7my7at5u4pncux,11,7,0,6,1,0,1,1,14,2025/07/02 15:48:08
mcll7my7at5u4pncux,2,6,3,3,6,10,1,1,18,2025/07/02 15:49:03
mcll69xvddcgubiz4f,9,6,0,6,0,0,0,1,12,2025/07/02 15:43:52
mcll69xvddcgubiz4f,8,6,6,0,12,11,0,1,24,2025/07/02 15:45:02
mcll69xvddcgubiz4f,7,7,3,3,7,19,0,1,20,2025/07/02 15:46:07
mcll69xvddcgubiz4f,12,7,0,6,1,21,0,1,14,2025/07/02 15:46:54
mcll69xvddcgubiz4f,1,7,6,0,13,32,0,1,26,2025/07/02 15:48:12
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,18,2025/07/02 15:49:07
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,18,2025/07/02 15:49:07
mcll69xvddcgubiz4f,9,6,0,6,0,0,0,1,12,2025/07/02 15:43:52
mcll69xvddcgubiz4f,8,6,6,0,12,11,0,1,24,2025/07/02 15:45:02
mcll69xvddcgubiz4f,7,7,3,3,7,19,0,1,20,2025/07/02 15:46:07
mcll69xvddcgubiz4f,12,7,0,6,1,21,0,1,14,2025/07/02 15:46:54
mcll69xvddcgubiz4f,1,7,6,0,13,32,0,1,26,2025/07/02 15:48:12
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,18,2025/07/02 15:49:07
mcll69xvddcgubiz4f,10,6,3,3,6,0,0,1,18,2025/07/02 15:49:07
mcll5d8gtm7gpvejzy.eee,9,6,6,0,12,55,0,0,24,2025/07/02 15:44:12
mcll5d8gtm7gpvejzy.eee,11,6,0,6,0,5,0,0,12,2025/07/02 15:45:02
mcll5d8gtm7gpvejzy.eee,10,7,6,0,13,15,0,0,26,2025/07/02 15:46:20
mcll5d8gtm7gpvejzy.eee,1,7,0,6,1,10,0,0,14,2025/07/02 15:47:12
mcll5d8gtm7gpvejzy.eee,12,7,3,3,7,35,0,0,20,2025/07/02 15:48:19
mcll5d8gtm7gpvejzy.eee,7,6,3,3,6,18,0,0,18,2025/07/02 15:49:22
mcll7g1wnjo34rftxf,10,7,0,6,1,12,1,0,14,2025/07/02 15:42:30
mcll7g1wnjo34rftxf,12,6,3,3,6,9,1,0,18,2025/07/02 15:43:58
mcll7g1wnjo34rftxf,2,6,0,6,0,0,1,0,12,2025/07/02 15:45:09
mcll7g1wnjo34rftxf,1,7,6,0,13,35,1,0,26,2025/07/02 15:46:52
mcll7g1wnjo34rftxf,5,6,6,0,12,36,1,0,24,2025/07/02 15:48:11
mcll7g1wnjo34rftxf,11,7,3,3,7,25,1,0,20,2025/07/02 15:49:24
mcll7l8t73kp42x45p,6,6,0,6,0,10,1,0,12,2025/07/02 15:42:31
mcll7l8t73kp42x45p,8,7,6,0,13,25,1,0,26,2025/07/02 15:44:14
mcll7l8t73kp42x45p,5,6,3,3,6,30,1,0,18,2025/07/02 15:45:13
mcll7l8t73kp42x45p,3,7,0,6,1,40,1,0,14,2025/07/02 15:46:58
mcll7l8t73kp42x45p,2,7,3,3,7,30,1,0,20,2025/07/02 15:48:20
mcll7l8t73kp42x45p,12,6,6,0,12,25,1,0,24,2025/07/02 15:49:30
mcll6bmok1n0njv0ab.eee,9,6,0,6,0,25,0,0,12,2025/07/02 15:44:34
mcll6bmok1n0njv0ab.eee,4,7,0,6,1,-10,0,0,14,2025/07/02 15:45:28
mcll6bmok1n0njv0ab.eee,5,6,6,0,12,5,0,0,24,2025/07/02 15:46:36
mcll6bmok1n0njv0ab.eee,7,7,6,0,13,1,0,0,26,2025/07/02 15:47:55
mcll6bmok1n0njv0ab.eee,10,7,3,3,7,-3,0,0,20,2025/07/02 15:48:51
mcll6bmok1n0njv0ab.eee,3,6,3,3,6,20,0,0,18,2025/07/02 15:49:41
mcll63uzmmcu60sol7,6,7,3,3,7,0,1,0,20,2025/07/02 15:41:46
mcll63uzmmcu60sol7,9,7,0,6,1,-55,1,0,14,2025/07/02 15:43:04
mcll63uzmmcu60sol7,1,6,0,6,0,62,1,0,12,2025/07/02 15:44:11
mcll63uzmmcu60sol7,2,7,6,0,13,20,1,0,26,2025/07/02 15:46:08
mcll63uzmmcu60sol7,5,6,3,3,6,40,1,0,18,2025/07/02 15:47:41
mcll63uzmmcu60sol7,3,6,6,0,12,20,1,0,24,2025/07/02 15:49:23
mcll8igionx3zx5igc.sss,12,7,0,6,1,45,1,1,14,2025/07/02 15:43:24
mcll8igionx3zx5igc.sss,8,6,3,3,6,5,1,1,18,2025/07/02 15:44:44
mcll8igionx3zx5igc.sss,4,6,0,6,0,0,1,1,12,2025/07/02 15:45:37
mcll8igionx3zx5igc.sss,1,7,6,0,13,-10,1,1,26,2025/07/02 15:47:06
mcll8igionx3zx5igc.sss,2,7,3,3,7,76,1,1,20,2025/07/02 15:48:15
mcll8igionx3zx5igc.sss,9,6,6,0,12,5,1,1,24,2025/07/02 15:49:56
mcll53y5mokezfxqsl.3ll,3,6,0,6,0,29,0,0,12,2025/07/02 15:43:14
mcll53y5mokezfxqsl.3ll,10,6,6,0,12,-31,0,0,24,2025/07/02 15:44:23
mcll53y5mokezfxqsl.3ll,1,7,6,0,13,35,0,0,26,2025/07/02 15:45:34
mcll53y5mokezfxqsl.3ll,11,7,3,3,7,64,0,0,20,2025/07/02 15:46:31
mcll53y5mokezfxqsl.3ll,8,7,0,6,1,34,0,0,14,2025/07/02 15:47:20
mcll53y5mokezfxqsl.3ll,2,6,3,3,6,33,0,0,18,2025/07/02 15:48:16
mcllbat1t0udyejp68.ass,11,7,0,6,1,30,1,1,14,2025/07/02 15:44:47
mcllbat1t0udyejp68.ass,8,7,6,0,13,40,1,1,26,2025/07/02 15:46:08
mcllbat1t0udyejp68.ass,5,6,3,3,6,20,1,1,18,2025/07/02 15:47:10
mcllbat1t0udyejp68.ass,9,7,3,3,7,20,1,1,20,2025/07/02 15:48:07
mcllbat1t0udyejp68.ass,1,6,6,0,12,40,1,1,24,2025/07/02 15:49:15
mcllbat1t0udyejp68.ass,12,6,0,6,0,0,1,1,12,2025/07/02 15:50:05
mcll7tv1j8mkkl5684,8,7,3,3,7,51,0,1,20,2025/07/02 15:45:28
mcll7tv1j8mkkl5684,2,6,3,3,6,40,0,1,18,2025/07/02 15:46:29
mcll7tv1j8mkkl5684,9,6,6,0,12,56,0,1,24,2025/07/02 15:47:34
mcll7tv1j8mkkl5684,6,7,6,0,13,40,0,1,26,2025/07/02 15:48:42
mcll7tv1j8mkkl5684,7,6,0,6,0,0,0,1,12,2025/07/02 15:49:23
mcll7tv1j8mkkl5684,11,7,0,6,1,31,0,1,14,2025/07/02 15:50:11
mcll6o8fsheywxs2bg.ass,6,6,6,0,12,88,0,1,24,2025/07/02 15:44:58
mcll6o8fsheywxs2bg.ass,10,7,6,0,13,80,0,1,26,2025/07/02 15:46:03
mcll6o8fsheywxs2bg.ass,9,7,0,6,1,0,0,1,14,2025/07/02 15:46:42
mcll6o8fsheywxs2bg.ass,12,6,3,3,6,18,0,1,18,2025/07/02 15:47:33
mcll6o8fsheywxs2bg.ass,11,7,3,3,7,15,0,1,20,2025/07/02 15:48:39
mcll6o8fsheywxs2bg.ass,1,6,0,6,0,0,0,1,12,2025/07/02 15:50:13
mcll5i6tngqzd7yacu,5,6,3,3,6,80,1,0,18,2025/07/02 15:40:53
mcll5i6tngqzd7yacu,3,6,0,6,0,0,1,0,12,2025/07/02 15:41:47
mcll5i6tngqzd7yacu,1,7,0,6,1,30,1,0,14,2025/07/02 15:43:04
mcll5i6tngqzd7yacu,2,7,3,3,7,-10,1,0,20,2025/07/02 15:47:40
mcll5i6tngqzd7yacu,7,7,6,0,13,-30,1,0,26,2025/07/02 15:49:12
mcll5i6tngqzd7yacu,4,6,6,0,12,0,1,0,24,2025/07/02 15:50:17
mcll7ctpzp56tf8wu2,7,6,3,3,6,0,1,1,18,2025/07/02 15:41:06
mcll7ctpzp56tf8wu2,11,7,6,0,13,41,1,1,26,2025/07/02 15:44:51
mcll7ctpzp56tf8wu2,5,7,0,6,1,0,1,1,14,2025/07/02 15:45:39
mcll7ctpzp56tf8wu2,10,6,6,0,12,87,1,1,24,2025/07/02 15:46:55
mcll7ctpzp56tf8wu2,4,6,0,6,0,0,1,1,12,2025/07/02 15:49:21
mcll7ctpzp56tf8wu2,1,7,3,3,7,-31,1,1,20,2025/07/02 15:50:17
mcll7ucumfq161wvm0.sss,5,7,6,0,13,60,1,0,26,2025/07/02 15:44:08
mcll7ucumfq161wvm0.sss,4,6,6,0,12,45,1,0,24,2025/07/02 15:45:54
mcll7ucumfq161wvm0.sss,1,7,3,3,7,50,1,0,20,2025/07/02 15:47:12
mcll7ucumfq161wvm0.sss,8,6,0,6,0,0,1,0,12,2025/07/02 15:48:24
mcll7ucumfq161wvm0.sss,7,6,3,3,6,35,1,0,18,2025/07/02 15:49:38
mcll7ucumfq161wvm0.sss,12,7,0,6,1,10,1,0,14,2025/07/02 15:50:36
mcll7c21qd9v2guhtr,9,7,0,6,1,21,0,1,14,2025/07/02 15:44:54
mcll7c21qd9v2guhtr,1,6,0,6,0,0,0,1,12,2025/07/02 15:45:44
mcll7c21qd9v2guhtr,8,7,6,0,13,60,0,1,26,2025/07/02 15:47:33
mcll7c21qd9v2guhtr,11,6,3,3,6,16,0,1,18,2025/07/02 15:48:28
mcll7c21qd9v2guhtr,6,7,3,3,7,0,0,1,20,2025/07/02 15:49:23
mcll7c21qd9v2guhtr,2,6,6,0,12,50,0,1,24,2025/07/02 15:50:37
mcll67un6dq3qzcvqy.3ll,8,6,6,0,12,49,0,0,24,2025/07/02 15:45:39
mcll67un6dq3qzcvqy.3ll,12,7,6,0,13,56,0,0,26,2025/07/02 15:47:10
mcll67un6dq3qzcvqy.3ll,10,6,3,3,6,69,0,0,18,2025/07/02 15:48:13
mcll67un6dq3qzcvqy.3ll,1,7,0,6,1,71,0,0,14,2025/07/02 15:49:05
mcll67un6dq3qzcvqy.3ll,5,6,0,6,0,46,0,0,12,2025/07/02 15:49:55
mcll67un6dq3qzcvqy.3ll,4,7,3,3,7,63,0,0,20,2025/07/02 15:50:58
mcll6mo2fmxw9hy2cr.i,8,6,3,3,6,80,1,1,18,2025/07/02 15:42:38
mcll6mo2fmxw9hy2cr.i,6,7,0,6,1,0,1,1,14,2025/07/02 15:46:22
mcll6mo2fmxw9hy2cr.i,2,7,6,0,13,50,1,1,26,2025/07/02 15:47:55
mcll6mo2fmxw9hy2cr.i,3,6,0,6,0,0,1,1,12,2025/07/02 15:48:44
mcll6mo2fmxw9hy2cr.i,12,6,6,0,12,45,1,1,24,2025/07/02 15:49:53
mcll6mo2fmxw9hy2cr.i,1,7,3,3,7,15,1,1,20,2025/07/02 15:50:59
mcllc2b6t7ytoskbnv,7,6,3,3,6,60,1,0,18,2025/07/02 15:46:22
mcllc2b6t7ytoskbnv,9,7,6,0,13,80,1,0,26,2025/07/02 15:47:31
mcllc2b6t7ytoskbnv,6,7,3,3,7,20,1,0,20,2025/07/02 15:48:38
mcllc2b6t7ytoskbnv,11,7,0,6,1,5,1,0,14,2025/07/02 15:49:30
mcllc2b6t7ytoskbnv,2,6,0,6,0,0,1,0,12,2025/07/02 15:50:07
mcllc2b6t7ytoskbnv,8,6,6,0,12,60,1,0,24,2025/07/02 15:51:36
